dataset, model, attack, eps, defense, date, acc
celeba, B, bpda_mim, 0.3, defense_gan, 2022-01-07 22:07, 0.5219143576826196
celeba, A, bpda_mim, 0.3, defense_gan, 2022-01-07 22:07, 0.07622166246851385
celeba, D, bpda_bim, 0.05, defense_gan, 2022-01-07 22:07, 0.4753148614609572
celeba, F, bpda_bim, 0.05, defense_gan, 2022-01-07 22:08, 0.7929471032745592
celeba, C, bpda_bim, 0.05, defense_gan, 2022-01-07 22:07, 0.8132997481108313
celeba, B, bpda_bim, 0.05, defense_gan, 2022-01-07 22:07, 0.7080604534005038
celeba, A, bpda_bim, 0.05, defense_gan, 2022-01-07 22:07, 0.8197984886649874
celeba, D, bpda_bim, 0.1, defense_gan, 2022-01-07 22:07, 0.46241813602015114
celeba, F, bpda_bim, 0.1, defense_gan, 2022-01-07 22:08, 0.7083123425692696
celeba, C, bpda_bim, 0.1, defense_gan, 2022-01-07 22:07, 0.7414105793450881
celeba, B, bpda_bim, 0.1, defense_gan, 2022-01-07 22:07, 0.5066498740554156
celeba, A, bpda_bim, 0.1, defense_gan, 2022-01-07 22:07, 0.7357178841309824
celeba, D, bpda_bim, 0.2, defense_gan, 2022-01-07 22:07, 0.5493198992443324
celeba, F, bpda_bim, 0.2, defense_gan, 2022-01-07 22:08, 0.30952141057934507
celeba, C, bpda_bim, 0.2, defense_gan, 2022-01-07 22:07, 0.503073047858942
celeba, B, bpda_bim, 0.2, defense_gan, 2022-01-07 22:07, 0.23425692695214106
celeba, D, bpda_bim, 0.3, defense_gan, 2022-01-07 22:07, 0.48896725440806044
celeba, A, bpda_bim, 0.2, defense_gan, 2022-01-07 22:07, 0.39143576826196474
celeba, F, bpda_bim, 0.3, defense_gan, 2022-01-07 22:08, 0.08428211586901763
celeba, C, bpda_bim, 0.3, defense_gan, 2022-01-07 22:07, 0.3117884130982368
celeba, B, bpda_bim, 0.3, defense_gan, 2022-01-07 22:07, 0.14937027707808564
